synthetic_k,repetition,candidate_group_id,controller,output_handling_ms,certificate_filtering_ms,projection_ms,total_ms,fallback,safe_candidate_ratio,action_distance,raw_idx,exec_idx
5,0,151,DT-Top1,0.0026999041438102,0.0209000427275896,0.0318000093102455,0.0553999561816453,0.0,0.6,21.0,0,2
5,0,152,PF,0.0030000228434801,0.0209000427275896,0.0016000121831893,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,152,Greedy-SLA,0.0028000213205814,0.0211999285966157,0.0016000121831893,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,152,DT-Top1,0.0027997884899377,0.0207000412046909,0.0015001278370618,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,153,PF,0.0028999056667089,0.0206001568585634,0.0016000121831893,0.0251000747084617,0.0,0.6,0.0,2,2
5,0,153,Greedy-SLA,0.0028000213205814,0.0211000442504882,0.0015001278370618,0.0254001934081316,0.0,0.6,0.0,4,4
5,0,153,DT-Top1,0.0026999041438102,0.0207000412046909,0.0015001278370618,0.024900073185563,0.0,0.6,0.0,4,4
5,0,154,PF,0.0029001384973526,0.0205999240279197,0.0015001278370618,0.0250001903623342,0.0,0.6,0.0,2,2
5,0,154,Greedy-SLA,0.0029001384973526,0.0209000427275896,0.0014998950064182,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,154,DT-Top1,0.0026999041438102,0.0207000412046909,0.0015001278370618,0.024900073185563,0.0,0.6,0.0,4,4
5,0,155,PF,0.0030000228434801,0.020800158381462,0.0016000121831893,0.0254001934081316,0.0,0.6,0.0,2,2
5,0,155,Greedy-SLA,0.0027001369744539,0.0207999255508184,0.0015001278370618,0.0250001903623342,0.0,0.6,0.0,4,4
5,0,155,DT-Top1,0.0028000213205814,0.0209999270737171,0.0313001219183206,0.0551000703126192,0.0,0.6,21.0,0,2
5,0,156,PF,0.0031001400202512,0.0209000427275896,0.0014998950064182,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,156,Greedy-SLA,0.0028000213205814,0.0213000457733869,0.0014998950064182,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,156,DT-Top1,0.0026000197976827,0.0207000412046909,0.0314000062644481,0.0547000672668218,0.0,0.6,21.0,0,2
5,0,157,PF,0.0030999071896076,0.020800158381462,0.0016998965293169,0.0255999621003866,0.0,0.6,0.0,2,2
5,0,157,Greedy-SLA,0.0028000213205814,0.0209000427275896,0.0314000062644481,0.0551000703126192,0.0,0.6,21.0,0,2
5,0,157,DT-Top1,0.0028000213205814,0.0207000412046909,0.0311001203954219,0.0546001829206943,0.0,0.6,21.0,0,2
5,0,158,PF,0.0030000228434801,0.0211000442504882,0.0014998950064182,0.0255999621003866,0.0,0.6,0.0,2,2
5,0,158,Greedy-SLA,0.0027001369744539,0.0211999285966157,0.0015001278370618,0.0254001934081316,0.0,0.6,0.0,4,4
5,0,158,DT-Top1,0.0028000213205814,0.0209000427275896,0.0316000077873468,0.0553000718355178,0.0,0.6,21.0,0,2
5,0,159,PF,0.0031001400202512,0.0207000412046909,0.0016998965293169,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,159,Greedy-SLA,0.0026000197976827,0.0209000427275896,0.0015001278370618,0.0250001903623342,0.0,0.6,0.0,4,4
5,0,159,DT-Top1,0.0028999056667089,0.0206001568585634,0.0314998906105756,0.054999953135848,0.0,0.6,21.0,0,2
5,0,160,PF,0.0030999071896076,0.0207000412046909,0.0016000121831893,0.0253999605774879,0.0,0.6,0.0,2,2
5,0,160,Greedy-SLA,0.0026999041438102,0.0209000427275896,0.0015001278370618,0.0251000747084617,0.0,0.6,0.0,4,4
5,0,160,DT-Top1,0.0028000213205814,0.0204001553356647,0.0310998875647783,0.0543000642210245,0.0,0.6,21.0,0,2
5,0,161,PF,0.0030000228434801,0.0213000457733869,0.0014998950064182,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,161,Greedy-SLA,0.0026000197976827,0.0212001614272594,0.0314998906105756,0.0553000718355178,0.0,0.6,21.0,0,2
5,0,161,DT-Top1,0.0024999026209115,0.0210001599043607,0.0314000062644481,0.0549000687897205,0.0,0.6,21.0,0,2
5,0,162,PF,0.0030000228434801,0.0211000442504882,0.0016000121831893,0.0257000792771577,0.0,0.6,0.0,2,2
5,0,162,Greedy-SLA,0.0026999041438102,0.0209000427275896,0.0016000121831893,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,162,DT-Top1,0.0026999041438102,0.020800158381462,0.0316000077873468,0.0551000703126192,0.0,0.6,21.0,0,2
5,0,163,PF,0.0029001384973526,0.0205000396817922,0.0016000121831893,0.0250001903623342,0.0,0.6,0.0,2,2
5,0,163,Greedy-SLA,0.0026999041438102,0.0210001599043607,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,163,DT-Top1,0.0026000197976827,0.0205999240279197,0.0014000106602907,0.0245999544858932,0.0,0.6,0.0,4,4
5,0,164,PF,0.0030000228434801,0.0210001599043607,0.0014998950064182,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,164,Greedy-SLA,0.0028000213205814,0.0209000427275896,0.0016000121831893,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,164,DT-Top1,0.0027001369744539,0.0207000412046909,0.0310998875647783,0.0545000657439231,0.0,0.6,21.0,0,2
5,0,165,PF,0.0030999071896076,0.0211000442504882,0.0014998950064182,0.0256998464465141,0.0,0.6,0.0,2,2
5,0,165,Greedy-SLA,0.0028000213205814,0.0209000427275896,0.0016000121831893,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,165,DT-Top1,0.0030999071896076,0.0217999331653118,0.0313001219183206,0.05619996227324,0.0,0.6,21.0,0,2
5,0,166,PF,0.0030000228434801,0.0211000442504882,0.0016000121831893,0.0257000792771577,0.0,0.6,0.0,2,2
5,0,166,Greedy-SLA,0.0026000197976827,0.0210001599043607,0.0015997793525457,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,166,DT-Top1,0.0026999041438102,0.0205000396817922,0.0315001234412193,0.0547000672668218,0.0,0.6,21.0,0,2
5,0,167,PF,0.0032000243663787,0.0207000412046909,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,2,2
5,0,167,Greedy-SLA,0.0027001369744539,0.0211999285966157,0.0016000121831893,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,167,DT-Top1,0.0026000197976827,0.020800158381462,0.0310998875647783,0.0545000657439231,0.0,0.6,21.0,0,2
5,0,168,PF,0.0034000258892774,0.0239000655710697,0.0016000121831893,0.0289001036435365,0.0,0.6,0.0,2,2
5,0,168,Greedy-SLA,0.0042999163269996,0.031700124964118,0.0016998965293169,0.0376999378204345,0.0,0.6,0.0,4,4
5,0,168,DT-Top1,0.0028000213205814,0.0233000610023736,0.0344999134540557,0.0605999957770109,0.0,0.6,21.0,0,2
5,0,169,PF,0.0032000243663787,0.0219999346882104,0.0016000121831893,0.0267999712377786,0.0,0.6,0.0,2,2
5,0,169,Greedy-SLA,0.0026000197976827,0.0215000472962856,0.0014998950064182,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,169,DT-Top1,0.0026000197976827,0.0209000427275896,0.0014998950064182,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,170,PF,0.0028999056667089,0.0217000488191843,0.0015001278370618,0.0261000823229551,0.0,0.6,0.0,2,2
5,0,170,Greedy-SLA,0.0026999041438102,0.0214001629501581,0.0016000121831893,0.0257000792771577,0.0,0.6,0.0,4,4
5,0,170,DT-Top1,0.0025997869670391,0.0212001614272594,0.032499898225069,0.0562998466193676,0.0,0.6,21.0,0,2
5,0,171,PF,0.0030999071896076,0.0213000457733869,0.0016000121831893,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,171,Greedy-SLA,0.0026000197976827,0.0213000457733869,0.0608998816460371,0.0847999472171068,0.0,0.6,21.0,0,2
5,0,171,DT-Top1,0.0014998950064182,0.0134001020342111,0.019199913367629,0.0340999104082584,0.0,0.6,21.0,0,2
5,0,172,PF,0.001800013706088,0.1035002060234546,0.0014998950064182,0.1068001147359609,0.0,0.6,0.0,2,2
5,0,172,Greedy-SLA,0.0019001308828592,0.0141998752951622,0.0010000076144933,0.0171000137925148,0.0,0.6,0.0,4,4
5,0,172,DT-Top1,0.001800013706088,0.0130000989884138,0.0207999255508184,0.0356000382453203,0.0,0.6,21.0,0,2
5,0,173,PF,0.0018998980522155,0.0130999833345413,0.0010000076144933,0.0159998890012502,0.0,0.6,0.0,2,2
5,0,173,Greedy-SLA,0.0017001293599605,0.0600998755544424,0.0255000777542591,0.087300082668662,0.0,0.6,21.0,0,2
5,0,173,DT-Top1,0.001800013706088,0.0136001035571098,0.0481999013572931,0.063600018620491,0.0,0.6,21.0,0,2
5,0,174,PF,0.001800013706088,0.0136999879032373,0.0010000076144933,0.0165000092238187,0.0,0.6,0.0,2,2
5,0,174,Greedy-SLA,0.0030999071896076,0.0247999560087919,0.0016000121831893,0.0294998753815889,0.0,0.6,0.0,4,4
5,0,174,DT-Top1,0.0016000121831893,0.0126000959426164,0.0199000351130962,0.034100143238902,0.0,0.6,21.0,0,2
5,0,175,PF,0.0020998995751142,0.0311001203954219,0.0008998904377222,0.0340999104082584,0.0,0.6,0.0,2,2
5,0,175,Greedy-SLA,0.0016998965293169,0.0299001112580299,0.001200009137392,0.0328000169247388,0.0,0.6,0.0,4,4
5,0,175,DT-Top1,0.0017001293599605,0.0290998723357915,0.0010000076144933,0.0318000093102455,0.0,0.6,0.0,4,4
5,0,176,PF,0.0016998965293169,0.0130999833345413,0.0010000076144933,0.0157998874783515,0.0,0.6,0.0,2,2
5,0,176,Greedy-SLA,0.0016000121831893,0.0127998646348714,0.0009001232683658,0.0153000000864267,0.0,0.6,0.0,4,4
5,0,176,DT-Top1,0.0015001278370618,0.0182997900992631,0.0010000076144933,0.0207999255508184,0.0,0.6,0.0,4,4
5,0,177,PF,0.0030000228434801,0.0213000457733869,0.0015001278370618,0.0258001964539289,0.0,0.6,0.0,2,2
5,0,177,Greedy-SLA,0.0028999056667089,0.020800158381462,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,177,DT-Top1,0.0026000197976827,0.0207999255508184,0.0325001310557127,0.0559000764042139,0.0,0.6,21.0,0,2
5,0,178,PF,0.0030000228434801,0.0208998098969459,0.0016000121831893,0.0254998449236154,0.0,0.6,0.0,2,2
5,0,178,Greedy-SLA,0.0026000197976827,0.0211000442504882,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,178,DT-Top1,0.0026999041438102,0.020800158381462,0.0318000093102455,0.0553000718355178,0.0,0.6,21.0,0,2
5,0,179,PF,0.0030000228434801,0.0210998114198446,0.0016000121831893,0.0256998464465141,0.0,0.6,0.0,2,2
5,0,179,Greedy-SLA,0.0026000197976827,0.0211000442504882,0.0016998965293169,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,179,DT-Top1,0.0026000197976827,0.1224000006914138,0.055599957704544,0.1805999781936407,0.0,0.6,21.0,0,2
5,0,180,PF,0.0034999102354049,0.0277000945061445,0.001800013706088,0.0330000184476375,0.0,0.6,0.0,2,2
5,0,180,Greedy-SLA,0.0030000228434801,0.0235999468713998,0.0016000121831893,0.0281999818980693,0.0,0.6,0.0,4,4
5,0,180,DT-Top1,0.0027001369744539,0.0214998144656419,0.0345001462846994,0.0587000977247953,0.0,0.6,21.0,0,2
5,0,181,PF,0.0029001384973526,0.0219999346882104,0.0016998965293169,0.0265999697148799,0.0,0.6,0.0,2,2
5,0,181,Greedy-SLA,0.0028000213205814,0.0209999270737171,0.0017001293599605,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,181,DT-Top1,0.0026000197976827,0.0209999270737171,0.0016000121831893,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,182,PF,0.0030000228434801,0.0346000306308269,0.001800013706088,0.0394000671803951,0.0,0.6,0.0,2,2
5,0,182,Greedy-SLA,0.0027001369744539,0.0213000457733869,0.092000002041459,0.1160001847892999,0.0,0.6,21.0,0,2
5,0,182,DT-Top1,0.0032000243663787,0.0266998540610075,0.0343001447618007,0.064200023189187,0.0,0.6,21.0,0,2
5,0,183,PF,0.0031001400202512,0.0227999407798051,0.0016998965293169,0.0275999773293733,0.0,0.6,0.0,2,2
5,0,183,Greedy-SLA,0.0027001369744539,0.0214998144656419,0.0016000121831893,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,183,DT-Top1,0.0026000197976827,0.0213000457733869,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,184,PF,0.0030999071896076,0.0213999301195144,0.0016000121831893,0.0260998494923114,0.0,0.6,0.0,2,2
5,0,184,Greedy-SLA,0.0026999041438102,0.0209000427275896,0.0325001310557127,0.0561000779271125,0.0,0.6,21.0,0,2
5,0,184,DT-Top1,0.0025997869670391,0.0212001614272594,0.0314998906105756,0.0552998390048742,0.0,0.6,21.0,0,2
5,0,185,PF,0.0030000228434801,0.0207000412046909,0.0016000121831893,0.0253000762313604,0.0,0.6,0.0,2,2
5,0,185,Greedy-SLA,0.0024999026209115,0.0212001614272594,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,185,DT-Top1,0.0026999041438102,0.0216001644730567,0.0016000121831893,0.0259000808000564,0.0,0.6,0.0,4,4
5,0,186,PF,0.0030000228434801,0.0209000427275896,0.0016000121831893,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,186,Greedy-SLA,0.0028000213205814,0.0207000412046909,0.0014998950064182,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,186,DT-Top1,0.0026999041438102,0.0209999270737171,0.0015001278370618,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,187,PF,0.0030000228434801,0.0213999301195144,0.0014000106602907,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,187,Greedy-SLA,0.0026999041438102,0.0211000442504882,0.0014000106602907,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,187,DT-Top1,0.0026000197976827,0.0207000412046909,0.0322000123560428,0.0555000733584165,0.0,0.6,21.0,0,2
5,0,188,PF,0.0030000228434801,0.0207000412046909,0.0015001278370618,0.0252001918852329,0.0,0.6,0.0,2,2
5,0,188,Greedy-SLA,0.0026999041438102,0.0800001434981823,0.0030000228434801,0.0857000704854726,0.0,0.6,0.0,4,4
5,0,188,DT-Top1,0.0032999087125062,0.0249999575316905,0.0359001569449901,0.064200023189187,0.0,0.6,21.0,0,2
5,0,189,PF,0.0034000258892774,0.0221999362111091,0.0017001293599605,0.0273000914603471,0.0,0.6,0.0,2,2
5,0,189,Greedy-SLA,0.0027997884899377,0.0224001705646514,0.0014998950064182,0.0266998540610075,0.0,0.6,0.0,4,4
5,0,189,DT-Top1,0.0028000213205814,0.0219000503420829,0.032499898225069,0.0571999698877334,0.0,0.6,21.0,0,2
5,0,190,PF,0.0032000243663787,0.0219000503420829,0.0014998950064182,0.0265999697148799,0.0,0.6,0.0,2,2
5,0,190,Greedy-SLA,0.0026999041438102,0.0221999362111091,0.0015001278370618,0.0263999681919813,0.0,0.6,0.0,4,4
5,0,190,DT-Top1,0.0028000213205814,0.0214998144656419,0.0326000154018402,0.0568998511880636,0.0,0.6,21.0,0,2
5,0,191,PF,0.0029001384973526,0.0215999316424131,0.0015001278370618,0.0260001979768276,0.0,0.6,0.0,2,2
5,0,191,Greedy-SLA,0.0028000213205814,0.0214001629501581,0.0016000121831893,0.0258001964539289,0.0,0.6,0.0,4,4
5,0,191,DT-Top1,0.0030000228434801,0.0216001644730567,0.0329997856169939,0.0575999729335308,0.0,0.6,21.0,0,2
5,0,192,PF,0.0028999056667089,0.0215000472962856,0.0016000121831893,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,192,Greedy-SLA,0.0028999056667089,0.0216001644730567,0.0328999012708663,0.0573999714106321,0.0,0.6,21.0,0,2
5,0,192,DT-Top1,0.0026999041438102,0.0216001644730567,0.0324000138789415,0.0567000824958086,0.0,0.6,21.0,0,2
5,0,193,PF,0.0030999071896076,0.0216001644730567,0.0014998950064182,0.0261999666690826,0.0,0.6,0.0,2,2
5,0,193,Greedy-SLA,0.0027997884899377,0.0219000503420829,0.0015001278370618,0.0261999666690826,0.0,0.6,0.0,4,4
5,0,193,DT-Top1,0.0028000213205814,0.0211999285966157,0.0321001280099153,0.0561000779271125,0.0,0.6,21.0,0,2
5,0,194,PF,0.0030000228434801,0.0215000472962856,0.0014998950064182,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,194,Greedy-SLA,0.0026999041438102,0.0213000457733869,0.0017001293599605,0.0257000792771577,0.0,0.6,0.0,4,4
5,0,194,DT-Top1,0.0028000213205814,0.0217999331653118,0.0014000106602907,0.0259999651461839,0.0,0.6,0.0,4,4
5,0,195,PF,0.0028999056667089,0.0213999301195144,0.0016000121831893,0.0258998479694128,0.0,0.6,0.0,2,2
5,0,195,Greedy-SLA,0.0026999041438102,0.0217000488191843,0.0014998950064182,0.0258998479694128,0.0,0.6,0.0,4,4
5,0,195,DT-Top1,0.0026000197976827,0.0213999301195144,0.0322000123560428,0.05619996227324,0.0,0.6,21.0,0,2
5,0,196,PF,0.0027997884899377,0.0217000488191843,0.0015001278370618,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,196,Greedy-SLA,0.0027997884899377,0.0215000472962856,0.0015001278370618,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,196,DT-Top1,0.0024999026209115,0.0211999285966157,0.0015001278370618,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,197,PF,0.0028000213205814,0.0217000488191843,0.0014998950064182,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,197,Greedy-SLA,0.0027997884899377,0.0224001705646514,0.0322998967021703,0.0574998557567596,0.0,0.6,21.0,0,2
5,0,197,DT-Top1,0.0032000243663787,0.0220001675188541,0.0319997780025005,0.0571999698877334,0.0,0.6,21.0,0,2
5,0,198,PF,0.0029997900128364,0.0213000457733869,0.0015001278370618,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,198,Greedy-SLA,0.0025001354515552,0.0215999316424131,0.0014000106602907,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,198,DT-Top1,0.0028000213205814,0.0211999285966157,0.0320000108331441,0.0559999607503414,0.0,0.6,21.0,0,2
5,0,199,PF,0.0028999056667089,0.0212001614272594,0.0016000121831893,0.0257000792771577,0.0,0.6,0.0,2,2
5,0,199,Greedy-SLA,0.0026000197976827,0.0211000442504882,0.0015001278370618,0.0252001918852329,0.0,0.6,0.0,4,4
5,0,199,DT-Top1,0.0025997869670391,0.0210001599043607,0.0316000077873468,0.0551999546587467,0.0,0.6,21.0,0,2
5,0,200,PF,0.0030000228434801,0.0211999285966157,0.0016000121831893,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,200,Greedy-SLA,0.0026999041438102,0.0214001629501581,0.0014000106602907,0.0255000777542591,0.0,0.6,0.0,4,4
5,0,200,DT-Top1,0.0026000197976827,0.0211999285966157,0.0014000106602907,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,201,PF,0.0028000213205814,0.0263000838458538,0.0016998965293169,0.0308000016957521,0.0,0.6,0.0,2,2
5,0,201,Greedy-SLA,0.0024999026209115,0.0211000442504882,0.0016000121831893,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,201,DT-Top1,0.0026999041438102,0.0210001599043607,0.0320998951792717,0.0557999592274427,0.0,0.6,21.0,0,2
5,0,202,PF,0.0028999056667089,0.0215000472962856,0.0016000121831893,0.0259999651461839,0.0,0.6,0.0,2,2
5,0,202,Greedy-SLA,0.0026000197976827,0.0217000488191843,0.0014998950064182,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,202,DT-Top1,0.0026000197976827,0.0209999270737171,0.0315001234412193,0.0551000703126192,0.0,0.6,21.0,0,2
5,0,203,PF,0.0030000228434801,0.0207000412046909,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,2,2
5,0,203,Greedy-SLA,0.0027997884899377,0.0215000472962856,0.0015001278370618,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,203,DT-Top1,0.0026000197976827,0.0211999285966157,0.0015001278370618,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,204,PF,0.0030000228434801,0.0214001629501581,0.0016000121831893,0.0260001979768276,0.0,0.6,0.0,2,2
5,0,204,Greedy-SLA,0.0026000197976827,0.0213000457733869,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,204,DT-Top1,0.0026000197976827,0.0209000427275896,0.0014998950064182,0.0249999575316905,0.0,0.6,0.0,4,4
5,0,205,PF,0.0031001400202512,0.0211999285966157,0.0016000121831893,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,205,Greedy-SLA,0.0028000213205814,0.0259000808000564,0.0016000121831893,0.0303001143038272,0.0,0.6,0.0,4,4
5,0,205,DT-Top1,0.0027001369744539,0.0211999285966157,0.0324000138789415,0.0563000794500112,0.0,0.6,21.0,0,2
5,0,206,PF,0.0029001384973526,0.0204998068511486,0.0016000121831893,0.0249999575316905,0.0,0.6,0.0,2,2
5,0,206,Greedy-SLA,0.0026999041438102,0.0213000457733869,0.0014000106602907,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,206,DT-Top1,0.0026999041438102,0.0210001599043607,0.032499898225069,0.05619996227324,0.0,0.6,21.0,0,2
5,0,207,PF,0.0032000243663787,0.0209999270737171,0.0014998950064182,0.0256998464465141,0.0,0.6,0.0,2,2
5,0,207,Greedy-SLA,0.0026000197976827,0.0211999285966157,0.0014998950064182,0.0252998434007167,0.0,0.6,0.0,4,4
5,0,207,DT-Top1,0.0028000213205814,0.0211999285966157,0.0324000138789415,0.0563999637961387,0.0,0.6,21.0,0,2
5,0,208,PF,0.0030999071896076,0.0209000427275896,0.0016000121831893,0.0255999621003866,0.0,0.6,0.0,2,2
5,0,208,Greedy-SLA,0.0028000213205814,0.0209999270737171,0.0015001278370618,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,208,DT-Top1,0.0028000213205814,0.0210998114198446,0.0014000106602907,0.0252998434007167,0.0,0.6,0.0,4,4
5,0,209,PF,0.0028999056667089,0.0211000442504882,0.0014998950064182,0.0254998449236154,0.0,0.6,0.0,2,2
5,0,209,Greedy-SLA,0.0026999041438102,0.0212001614272594,0.0014998950064182,0.0253999605774879,0.0,0.6,0.0,4,4
5,0,209,DT-Top1,0.0028000213205814,0.0219999346882104,0.0328000169247388,0.0575999729335308,0.0,0.6,21.0,0,2
5,0,210,PF,0.0030000228434801,0.0211000442504882,0.0015001278370618,0.0256001949310302,0.0,0.6,0.0,2,2
5,0,210,Greedy-SLA,0.0026000197976827,0.0212001614272594,0.0014998950064182,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,210,DT-Top1,0.0024999026209115,0.0213000457733869,0.0015001278370618,0.0253000762313604,0.0,0.6,0.0,4,4
5,0,211,PF,0.0028999056667089,0.0212001614272594,0.0014998950064182,0.0255999621003866,0.0,0.6,0.0,2,2
5,0,211,Greedy-SLA,0.0026999041438102,0.0215000472962856,0.0016000121831893,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,211,DT-Top1,0.0026000197976827,0.0209000427275896,0.0016000121831893,0.0251000747084617,0.0,0.6,0.0,4,4
5,0,212,PF,0.0031001400202512,0.0209000427275896,0.0014998950064182,0.0255000777542591,0.0,0.6,0.0,2,2
5,0,212,Greedy-SLA,0.0026999041438102,0.0211000442504882,0.0014000106602907,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,212,DT-Top1,0.0026999041438102,0.0211000442504882,0.0325001310557127,0.0563000794500112,0.0,0.6,21.0,0,2
5,0,213,PF,0.0030999071896076,0.0211000442504882,0.0014998950064182,0.0256998464465141,0.0,0.6,0.0,2,2
5,0,213,Greedy-SLA,0.0026000197976827,0.0211999285966157,0.0014000106602907,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,213,DT-Top1,0.0026000197976827,0.0207999255508184,0.0434000976383686,0.0668000429868698,0.0,0.6,21.0,0,2
5,0,214,PF,0.0031001400202512,0.0213999301195144,0.0016000121831893,0.0261000823229551,0.0,0.6,0.0,2,2
5,0,214,Greedy-SLA,0.0025001354515552,0.0211999285966157,0.0014998950064182,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,214,DT-Top1,0.0025001354515552,0.028399983420968,0.1065998803824186,0.1374999992549419,0.0,0.6,21.0,0,2
5,0,215,PF,0.0032999087125062,0.0259999651461839,0.001800013706088,0.0310998875647783,0.0,0.6,0.0,2,2
5,0,215,Greedy-SLA,0.0030000228434801,0.0229000579565763,0.001800013706088,0.0277000945061445,0.0,0.6,0.0,4,4
5,0,215,DT-Top1,0.0028000213205814,0.022500054910779,0.0338999088853597,0.0591999851167202,0.0,0.6,21.0,0,2
5,0,216,PF,0.0030999071896076,0.0221000518649816,0.001800013706088,0.0269999727606773,0.0,0.6,0.0,2,2
5,0,216,Greedy-SLA,0.0027001369744539,0.0219000503420829,0.0016998965293169,0.0263000838458538,0.0,0.6,0.0,4,4
5,0,216,DT-Top1,0.0026999041438102,0.0217000488191843,0.0328000169247388,0.0571999698877334,0.0,0.6,21.0,0,2
5,0,217,PF,0.0030000228434801,0.0217000488191843,0.0016000121831893,0.0263000838458538,0.0,0.6,0.0,2,2
5,0,217,Greedy-SLA,0.0026999041438102,0.0221000518649816,0.0016000121831893,0.0263999681919813,0.0,0.6,0.0,4,4
5,0,217,DT-Top1,0.0025997869670391,0.0215000472962856,0.0015001278370618,0.0255999621003866,0.0,0.6,0.0,4,4
5,0,218,PF,0.0030000228434801,0.0215000472962856,0.0016000121831893,0.0261000823229551,0.0,0.6,0.0,2,2
5,0,218,Greedy-SLA,0.0027001369744539,0.0215999316424131,0.0014998950064182,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,218,DT-Top1,0.0027001369744539,0.0209999270737171,0.0015001278370618,0.0252001918852329,0.0,0.6,0.0,4,4
5,0,219,PF,0.0028999056667089,0.0213999301195144,0.0015001278370618,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,219,Greedy-SLA,0.0027001369744539,0.0215999316424131,0.0014998950064182,0.0257999636232852,0.0,0.6,0.0,4,4
5,0,219,DT-Top1,0.0027001369744539,0.0211999285966157,0.0328999012708663,0.0567999668419361,0.0,0.6,21.0,0,2
5,0,220,PF,0.0030000228434801,0.0219000503420829,0.0016000121831893,0.0265000853687524,0.0,0.6,0.0,2,2
5,0,220,Greedy-SLA,0.0026999041438102,0.0214001629501581,0.0016000121831893,0.0257000792771577,0.0,0.6,0.0,4,4
5,0,220,DT-Top1,0.0025001354515552,0.0209999270737171,0.0325001310557127,0.056000193580985,0.0,0.6,21.0,0,2
5,0,221,PF,0.0028999056667089,0.0214001629501581,0.0016000121831893,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,221,Greedy-SLA,0.0029001384973526,0.0219999346882104,0.0016998965293169,0.0265999697148799,0.0,0.6,0.0,4,4
5,0,221,DT-Top1,0.0026999041438102,0.0212001614272594,0.0326998997479677,0.0565999653190374,0.0,0.6,21.0,0,2
5,0,222,PF,0.0030000228434801,0.0211999285966157,0.0017001293599605,0.0259000808000564,0.0,0.6,0.0,2,2
5,0,222,Greedy-SLA,0.0026999041438102,0.0209999270737171,0.0015001278370618,0.0251999590545892,0.0,0.6,0.0,4,4
5,0,222,DT-Top1,0.0026999041438102,0.0211999285966157,0.0328000169247388,0.0566998496651649,0.0,0.6,21.0,0,2
5,0,223,PF,0.0030999071896076,0.0210001599043607,0.0016998965293169,0.0257999636232852,0.0,0.6,0.0,2,2
5,0,223,Greedy-SLA,0.0026000197976827,0.0212001614272594,0.0016000121831893,0.0254001934081316,0.0,0.6,0.0,4,4
